street,house,zip_code,latitude,longitude
Улица Лиственная (Салмачи),71а,420129,55.741318,49.256576
Лиственный переулок,1,420079,55.811518,48.935447
Лиственный переулок,2,420079,55.811457,48.935941
Лиственный переулок,3,420079,55.811518,48.935447
Лиственный переулок,4,420079,55.811457,48.935941
Лиственный переулок,5 к. 1,420079,55.811852,48.935689
Лиственный переулок,5 к. 2,420079,55.811852,48.935689
Лиственный переулок,6,420079,55.811801,48.93621
Лиственный переулок,7,420079,55.812014,48.935833
Лиственный переулок,8,420079,55.811943,48.936318
Лиственный переулок,9,420079,55.812186,48.935869
Лиственный переулок,10,420079,55.812064,48.936426
Лиственный переулок,11,420079,55.812186,48.935869
Лиственный переулок,12 к. 1,420079,55.812251,48.936534
Лиственный переулок,12 к. 2,420079,55.812251,48.936534
Лиственный переулок,13,420079,55.81254,48.936219
Лиственный переулок,14,420079,55.812418,48.936668
Лиственный переулок,16,420079,55.812605,48.936812
Лиственный переулок,17,420079,55.812873,48.936471
Лиственный переулок,17 стр. 2,420079,55.812873,48.936471
Лиственный переулок,18,420079,55.812752,48.936929
Улица Листопадная (Плодопитомник),2,420139,55.740973,49.232744
Улица Листопадная (Плодопитомник),5 к. 18,420139,55.741146,49.233319
Улица Листопадная (Плодопитомник),8,420139,55.74034,49.232834
Улица Листопадная (Плодопитомник),22,420139,55.738617,49.233148
Улица Листопадная (Плодопитомник),24,420139,55.738282,49.233184
Улица Листопадная (Плодопитомник),34,420139,55.737309,49.233274
Улица Листопадная (Плодопитомник),36,420139,55.737132,49.233265
Улица Листопадная (Плодопитомник),38,420139,55.736975,49.233274
Улица Листопадная (Плодопитомник),40,420139,55.736757,49.233337
Улица Листопадная (Плодопитомник),42,420139,55.736574,49.233364
Улица Листопадная (Плодопитомник),44,420139,55.736402,49.233373
Улица Листопадная (Плодопитомник),46,420139,55.736224,49.233391
Улица Листопадная (Плодопитомник),48,420139,55.736047,49.233373
Улица Литвинова,1,420047,55.877198,49.074901
Улица Литвинова,1 к. 31,420047,55.877198,49.074901
Улица Литвинова,1А,420047,55.877243,49.075323
Улица Литвинова,3,420047,55.877294,49.074488
Улица Литвинова,5,420047,55.877304,49.074057
Улица Литвинова,6,420047,55.877637,49.074551
Улица Литвинова,7,420047,55.877304,49.074057
Улица Литвинова,8,420047,55.877637,49.074551
Улица Литвинова,9,420047,55.877157,49.073563
Улица Литвинова,10,420047,55.877637,49.074551
Улица Литвинова,11,420047,55.876991,49.073554
Улица Литвинова,12,420047,55.877688,49.073293
Улица Литвинова,13,420047,55.877026,49.073257
Улица Литвинова,14 к. 1,420047,55.877708,49.073131
Улица Литвинова,14 к. 2,420047,55.877708,49.073131
Улица Литвинова,15,420047,55.877026,49.073257
Улица Литвинова,16,420047,55.877682,49.072808
Улица Литвинова,17,420047,55.877324,49.073302
Улица Литвинова,20,420047,55.877748,49.071892
Улица Литвинова,21,420047,55.877379,49.072
Улица Литвинова,24,420047,55.877748,49.071056
Улица Литвинова,25,420047,55.87742,49.070248
Улица Литвинова,26,420047,55.877794,49.07067
Улица Литвинова,27,420047,55.87742,49.070248
Улица Литвинова,27 стр. 2,420047,55.87742,49.070248
Улица Литвинова,28,420047,55.877783,49.070257
Улица Литвинова,29,420047,55.87742,49.070248
Улица Литвинова,38,420047,55.87795,49.066843
Улица Литвинова,43,420047,55.877587,49.065873
Улица Литвинова,48,420047,55.878021,49.064391
Улица Литвинова,49,420047,55.877612,49.064328
Улица Литвинова,55,420047,55.877339,49.06298
Улица Литвинова,58,420047,55.878061,49.061867
Улица Литвинова,60,420047,55.878061,49.061867
Улица Литвинова,61,420047,55.877723,49.061795
Улица Литвинова,62,420047,55.879207,49.054321
Улица Литвинова,65,420047,55.878682,49.054267
Улица Литвинова,66,420047,55.878122,49.06042
Улица Литвинова,67,420047,55.877778,49.060393
Улица Литвинова,68,420047,55.878132,49.060043
Улица Литвинова,70,420047,55.878753,49.059217
Улица Литвинова,73,420047,55.877829,49.059064
Улица Литвинова,80а,420047,55.879026,49.056629
Улица Литвинова,96,420047,55.87946,49.046775
Улица Литвинова,98,420047,55.87946,49.046775
Улица Литвинова,100,420047,55.879697,49.046784
Улица Литвинова,102,420047,55.879965,49.046766
Улица Литвинова,104,420047,55.880127,49.04673
Улица Литвинова,106,420047,55.880086,49.046299
Улица Литвинова,108,420047,55.879824,49.046353
Улица Литвинова,110,420047,55.879576,49.046344
Улица Литвинова,111,420047,55.878935,49.046694
Улица Литвинова,112,420047,55.879303,49.046398
Улица Литвинова,113,420047,55.878733,49.04664
Улица Литвинова,115,420047,55.878561,49.046613
Улица Литвинова,117,420047,55.8784,49.046613
Улица Литвинова,119,420047,55.878223,49.046586
Улица Литвинова,121,420047,55.878389,49.046182
Улица Литвинова,123,420047,55.878596,49.046218
Улица Литвинова,125,420047,55.878743,49.046272
Улица Литвинова,126,420047,55.879329,49.045095
Улица Литвинова,127,420047,55.878945,49.046281
Улица Литвинова,128,420047,55.879329,49.045095
Улица Литвинова,129,420047,55.879697,49.045778
Улица Литвинова,131,420047,55.878758,49.04567
Улица Литвинова,133,420047,55.878591,49.045625
Улица Литвинова,133А,420047,55.87842,49.04558
Улица Литвинова,135,420047,55.878591,49.045625
Улица Литвинова,137,420047,55.878218,49.045607
Улица Литвинова,138,420047,55.879399,49.043613
Улица Литвинова,139,420047,55.878288,49.045176
Улица Литвинова,140,420047,55.879586,49.043649
Улица Литвинова,141,420047,55.87846,49.04523
Улица Литвинова,142,420047,55.879753,49.04381
Улица Литвинова,142А,420047,55.880238,49.043667
Улица Литвинова,142Б,420047,55.879753,49.04381
Улица Литвинова,143,420047,55.87846,49.04523
Улица Литвинова,144,420047,55.879753,49.04381
Улица Литвинова,145,420047,55.878632,49.045248
Улица Литвинова,146,420047,55.880258,49.043343
Улица Литвинова,147,420047,55.878778,49.045239
Улица Литвинова,149,420047,55.878985,49.045086
Улица Литвинова,150,420047,55.880101,49.043298
Улица Литвинова,152,420047,55.879925,49.04328
Улица Литвинова,154,420047,55.879586,49.043262
Улица Литвинова,155,420047,55.879,49.043613
Улица Литвинова,156,420047,55.879379,49.043244
Улица Литвинова,157,420047,55.878834,49.043559
Улица Литвинова,158,420047,55.879394,49.042571
Улица Литвинова,159,420047,55.878647,49.043523
Улица Литвинова,161,420047,55.878485,49.043523
Улица Литвинова,163,420047,55.878314,49.043514
Улица Литвинова,165,420047,55.878339,49.043137
Улица Литвинова,167,420047,55.87847,49.043056
Улица Литвинова,169,420047,55.878657,49.043128
Улица Литвинова,171,420047,55.878839,49.043182
Улица Литвинова,173,420047,55.879016,49.043191
Улица Литвинова,175,420047,55.879016,49.043191
Улица Литвинова,418,420047,55.879536,49.038385
Улица Лобачевского,1 к. 29,420111,55.792878,49.120185
Улица Лобачевского,2 к. 31,420111,55.792822,49.121039
Улица Лобачевского,3 к. 24,420111,55.793455,49.12111
Улица Лобачевского,4,420111,55.793257,49.12156
Улица Лобачевского,4а,420111,55.793257,49.12156
Улица Лобачевского,4б,420111,55.793485,49.122009
Улица Лобачевского,5,420111,55.794032,49.120949
Улица Лобачевского,6,420111,55.795023,49.122054
Улица Лобачевского,6 к. 27,420111,55.795023,49.122054
Улица Лобачевского,7,420111,55.79514,49.121335
Улица Лобачевского,8,420111,55.795479,49.122099
Улица Лобачевского,9,420111,55.795995,49.121569
Улица Лобачевского,9 к. 30,420111,55.795995,49.121569
Улица Лобачевского,10,420111,55.795681,49.122566
Улица Лобачевского,10в,420111,55.795808,49.123132
Улица Лобачевского,12 к. 32,420111,55.796263,49.122575
Улица Лобачевского,13,420111,55.797159,49.121389
Улица Лобачевского,14,420111,55.796769,49.12235
Улица Лобачевского,15,420111,55.797518,49.121892
Улица Лобачевского,16 к. 34,420111,55.797225,49.12253
Лодейная улица,1,420054,55.731024,49.135151
Лодейная улица,2,420054,55.730999,49.135672
Лодейная улица,3,420054,55.730897,49.135133
Лодейная улица,4,420054,55.730426,49.135178
Лодейная улица,5,420054,55.730786,49.135088
Лодейная улица,5А,420054,55.730608,49.135591
Лодейная улица,5Б,420054,55.730588,49.135762
Лодейная улица,7,420054,55.730679,49.136247
Лодейная улица,7А,420054,55.730512,49.134855
Лодейная улица,8,420054,55.730765,49.136723
Лодейная улица,10,420054,55.730836,49.13719
Лодейная улица,11,420054,55.730882,49.137559
Лодейная улица,13,420054,55.730963,49.138196
Лодейная улица,14,420054,55.731004,49.138565
Лодейная улица,15,420054,55.731044,49.13896
Лодейная улица,16,420054,55.731059,49.139301
Лодейная улица,17,420054,55.731115,49.139697
Лодейная улица,18,420054,55.731171,49.140164
Лодейная улица,20,420054,55.731227,49.140801
Лодейная улица,23,420054,55.731404,49.141844
Лодейная улица,24,420054,55.731419,49.142113
Локаторная улица,1,420056,55.849484,49.23234
Локаторная улица,3,420056,55.849367,49.232511
Локаторная улица,5,420056,55.849231,49.232546
Локаторная улица,6,420056,55.848958,49.231918
Локаторная улица,7,420056,55.849095,49.232789
Локаторная улица,8,420056,55.848771,49.231963
Локаторная улица,12,420056,55.847917,49.232511
Локаторная улица,13,420056,55.848225,49.233005
Локаторная улица,13А,420056,55.848225,49.233005
Локаторная улица,14,420056,55.847533,49.232726
Локаторная улица,15,420056,55.848008,49.233014
Локаторная улица,16,420056,55.84724,49.232654
Локаторная улица,18,420056,55.847007,49.232753
Локаторная улица,18А,420056,55.847007,49.232753
Локаторная улица,19,420056,55.847654,49.233355
Локаторная улица,20 к. 1,420056,55.84679,49.232852
Локаторная улица,20 к. 2,420056,55.84679,49.232852
Локаторная улица,21,420056,55.847346,49.233391
Локаторная улица,22 к. 1,420056,55.846522,49.232969
Локаторная улица,22 к. 2,420056,55.846522,49.232969
Локаторная улица,23,420056,55.847164,49.233463
Локаторная улица,24,420056,55.845618,49.233544
Локаторная улица,24А,420056,55.845759,49.23349
Локаторная улица,25,420056,55.845532,49.234262
Локаторная улица,25Б,420056,55.846684,49.234729
Локаторная улица,26,420056,55.84541,49.233553
Локаторная улица,26и,420056,55.84541,49.233553
Локаторная улица,27,420056,55.845238,49.234316
Локаторная улица,28,420056,55.8421,49.234918
Локаторная улица,28А,420056,55.8421,49.234918
Локаторная улица,29,420056,55.845011,49.234397
Локаторная улица,29А,420056,55.845011,49.234397
Локаторная улица,29Б,420056,55.845011,49.234397
Локаторная улица,31,420056,55.841766,49.234999
Локаторная улица,31 к. 1,420056,55.841766,49.234999
Локаторная улица,32,420056,55.841271,49.235053
Локаторная улица,33,420056,55.844647,49.234559
Локаторная улица,34,420056,55.841008,49.235232
Локаторная улица,35,420056,55.844212,49.234729
Локаторная улица,36,420056,55.841008,49.235232
Локаторная улица,37,420056,55.844212,49.234729
Локаторная улица,38,420056,55.841008,49.235232
Локаторная улица,39,420056,55.844025,49.23481
Локаторная улица,43,420056,55.843798,49.234999
Локаторная улица,45,420056,55.843601,49.234999
Локаторная улица,47,420056,55.843444,49.235125
Локаторная улица,49,420056,55.843267,49.235179
Локаторная улица,51,420056,55.843146,49.235223
Локаторная улица,53,420056,55.84302,49.235161
Локаторная улица,55,420056,55.842823,49.235205
Локаторная улица,57,420056,55.842585,49.23552
Локаторная улица,59,420056,55.842454,49.235574
Локаторная улица,61,420056,55.842312,49.235484
Локаторная улица,63,420056,55.842196,49.235691
Локаторная улица,65,420056,55.842009,49.235628
Локаторная улица,67,420056,55.841842,49.235735
Локаторная улица,69,420056,55.841296,49.235744
Локаторная улица,70,420056,55.841296,49.235744
Локаторная улица,71,420056,55.841296,49.235744
Локаторная улица,73,420056,55.846103,49.233894
Локаторная улица,73 к. 2,420056,55.846103,49.233894
Локаторная улица,73а,420056,55.846103,49.233894
Локаторная улица,73б,420056,55.846103,49.233894
Локаторная улица,74,420056,55.846103,49.233894
Локаторная улица,75,420056,55.846103,49.233894
Локаторная улица,76,420056,55.846103,49.233894
Локаторная улица,77,420056,55.846103,49.233894
Переулок Локаторный 1-й (Новая Сосновка),1,420056,55.848791,49.232897
Переулок Локаторный 1-й (Новая Сосновка),2,420056,55.848518,49.232861
Переулок Локаторный 1-й (Новая Сосновка),3,420056,55.848973,49.233391
Переулок Локаторный 1-й (Новая Сосновка),3 к. а,420056,55.848973,49.233391
Переулок Локаторный 1-й (Новая Сосновка),3 к. в,420056,55.848973,49.233391
Переулок Локаторный 1-й (Новая Сосновка),4,420056,55.84871,49.23349
Переулок Локаторный 1-й (Новая Сосновка),5,420056,55.849064,49.233831
Переулок Локаторный 1-й (Новая Сосновка),6,420056,55.848812,49.23402
Переулок Локаторный 1-й (Новая Сосновка),7,420056,55.849125,49.234047
Переулок Локаторный 1-й (Новая Сосновка),8,420056,55.848908,49.23428
Переулок Локаторный 1-й (Новая Сосновка),9,420056,55.849317,49.234999
Переулок Локаторный 1-й (Новая Сосновка),10,420056,55.849004,49.234532
Переулок Локаторный 1-й (Новая Сосновка),12,420056,55.848822,49.23517
Переулок Локаторный 1-й (Новая Сосновка),14,420056,55.848822,49.23517
Переулок Локаторный 2-й (Новая Сосновка),1,420056,55.84815,49.23366
Переулок Локаторный 2-й (Новая Сосновка),2,420056,55.84815,49.23366
Переулок Локаторный 2-й (Новая Сосновка),3,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),4,420056,55.84815,49.23366
Переулок Локаторный 2-й (Новая Сосновка),5,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),6,420056,55.848215,49.234056
Переулок Локаторный 2-й (Новая Сосновка),7,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),8,420056,55.848316,49.234541
Переулок Локаторный 2-й (Новая Сосновка),9,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),10,420056,55.848337,49.234765
Переулок Локаторный 2-й (Новая Сосновка),11,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),11 к. 2,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),13,420056,55.848377,49.233687
Переулок Локаторный 2-й (Новая Сосновка),15,420056,55.848417,49.233867
Переулок Локаторный 2-й (Новая Сосновка),17,420056,55.848458,49.234208
Переулок Локаторный 2-й (Новая Сосновка),19,420056,55.848523,49.234505
Переулок Локаторный 2-й (Новая Сосновка),19 к. 2,420056,55.848523,49.234505
Переулок Локаторный 2-й (Новая Сосновка),21,420056,55.848569,49.234918
Переулок Локаторный 2-й (Новая Сосновка),23 к. 2,420056,55.848569,49.234918
Локомотивная улица,1,420054,55.725529,49.134989
Локомотивная улица,2,420054,55.725635,49.135546
Локомотивная улица,6,420054,55.726036,49.135582
Локомотивная улица,8,420054,55.726213,49.135726
Локомотивная улица,9,420054,55.726173,49.134953
Локомотивная улица,11,420054,55.726365,49.134909
Локомотивная улица,12,420054,55.726467,49.135699
Локомотивная улица,14,420054,55.726685,49.135582
Локомотивная улица,17,420054,55.726806,49.135034
Локомотивная улица,18,420054,55.726969,49.135582
Локомотивная улица,22,420054,55.727364,49.1356
Локомотивная улица,23,420054,55.727334,49.135034
Локомотивная улица,24,420054,55.727653,49.135708
Локомотивная улица,25,420054,55.727562,49.135025
Локомотивная улица,26,420054,55.727972,49.135753
Локомотивная улица,28,420054,55.728251,49.135681
Локомотивная улица,29,420054,55.728003,49.135016
Локомотивная улица,31,420054,55.728155,49.135034
Локомотивная улица,32А,420054,55.728809,49.135708
Локомотивная улица,33,420054,55.728327,49.13507
Локомотивная улица,35,420054,55.728545,49.135061
Локомотивная улица,39,420054,55.729017,49.135079
Локомотивная улица,40,420054,55.729321,49.136588
Локомотивная улица,41,420054,55.729159,49.135205
Локомотивная улица,42,420054,55.729346,49.136948
Локомотивная улица,43,420054,55.729427,49.135079
Локомотивная улица,44,420054,55.729458,49.137091
Локомотивная улица,48,420054,55.729483,49.137666
Локомотивная улица,49,420054,55.729564,49.136103
Локомотивная улица,49а,420054,55.729564,49.136103
Локомотивная улица,51,420054,55.729691,49.136535
Локомотивная улица,53,420054,55.729681,49.136723
Локомотивная улица,55,420054,55.729777,49.137118
Локомотивная улица,58,420054,55.729503,49.139059
Локомотивная улица,59,420054,55.729873,49.137729
Локомотивная улица,59а,420054,55.729873,49.137729
Локомотивная улица,61,420054,55.729848,49.138241
Локомотивная улица,62,420054,55.729458,49.139634
Локомотивная улица,64,420054,55.729513,49.139867
Локомотивная улица,65,420054,55.729858,49.138915
Локомотивная улица,68,420054,55.729498,49.140514
Локомотивная улица,69,420054,55.729858,49.139463
Локомотивная улица,81,420054,55.729823,49.14126
Ломжинская улица,1,420140,55.767367,49.221973
Ломжинская улица,2,420140,55.765974,49.222108
Ломжинская улица,2А,420140,55.766405,49.221407
Ломжинская улица,3,420140,55.767306,49.223689
Ломжинская улица,3А,420140,55.767681,49.223518
Ломжинская улица,4,420140,55.7664,49.223572
Ломжинская улица,4А,420140,55.766471,49.224363
Ломжинская улица,5,420140,55.767914,49.22501
Ломжинская улица,6,420140,55.765812,49.224219
Ломжинская улица,7,420140,55.768638,49.224794
Ломжинская улица,11,420140,55.767261,49.226573
Ломжинская улица,12,420140,55.766086,49.225001
Ломжинская улица,13,420140,55.767868,49.227839
Ломжинская улица,14,420140,55.766334,49.225495
Ломжинская улица,15,420140,55.768603,49.227678
Ломжинская улица,16,420140,55.766385,49.226447
Ломжинская улица,16А,420140,55.766471,49.227237
Ломжинская улица,17,420140,55.767256,49.229393
Ломжинская улица,18,420140,55.765802,49.227085
Ломжинская улица,18а,420140,55.765802,49.227085
Ломжинская улица,20,420140,55.76605,49.227893
Ломжинская улица,22,420140,55.766319,49.228378
Ломжинская улица,22б,420140,55.766638,49.227893
Ломжинская улица,24,420140,55.766375,49.229501
Ломжинская улица,24А,420140,55.766577,49.230471
Улица Ломоносова,22,420102,55.822256,49.070113
Улица Ломоносова,24,420102,55.822256,49.070113
Улица Ломоносова,26,420102,55.822256,49.070113
Улица Ломоносова,28,420102,55.821891,49.07049
Улица Ломоносова,29,420102,55.822281,49.070957
Улица Ломоносова,30,420102,55.821836,49.071155
Улица Ломоносова,32,420102,55.8218,49.071317
Улица Ломоносова,32 к. 1,420102,55.8218,49.071317
Улица Ломоносова,32 к. 2,420102,55.8218,49.071317
Улица Ломоносова,34,420102,55.821628,49.071667
Улица Ломоносова,34 к. 1,420102,55.821628,49.071667
Улица Ломоносова,35,420102,55.821932,49.07182
Улица Ломоносова,36,420102,55.821512,49.071928
Улица Ломоносова,38,420102,55.821411,49.072161
Улица Ломоносова,39,420102,55.821431,49.073042
Улица Ломоносова,40,420102,55.821315,49.072422
Улица Ломоносова,42,420102,55.821183,49.072673
Улица Ломоносова,44,420102,55.821103,49.072889
Улица Ломоносова,46,420102,55.821006,49.073167
Улица Лосиная (Петровский),10,420070,55.676529,49.139104
Улица Лосиная (Петровский),12,420070,55.676331,49.13922
Луганская улица,3,420047,55.866526,49.04788
Луганская улица,4,420047,55.866657,49.048365
Луганская улица,5,420047,55.866652,49.04797
Луганская улица,6,420047,55.866814,49.048589
Луганская улица,7,420047,55.866829,49.047808
Луганская улица,8,420047,55.867016,49.048392
Луганская улица,9,420047,55.866985,49.047988
Луганская улица,10,420047,55.867016,49.048392
Луганская улица,11,420047,55.867314,49.048015
Луганская улица,12,420047,55.867329,49.048401
Луганская улица,13,420047,55.867314,49.048015
Луганская улица,14,420047,55.86748,49.048419
Луганская улица,15,420047,55.867602,49.048041
Луганская улица,16,420047,55.867783,49.048446
Луганская улица,17,420047,55.867763,49.04805
Луганская улица,18,420047,55.867783,49.048446
Луганская улица,19,420047,55.868026,49.048068
Луганская улица,20,420047,55.868021,49.048464
Луговая улица,1,420098,55.773429,49.2523
Луговая улица,2,420098,55.773312,49.250908
Луговая улица,2а,420098,55.773196,49.251061
Луговая улица,4,420098,55.87948,49.153108
Луговая улица,5,420098,55.772851,49.252031
Луговая улица,6,420098,55.772791,49.251034
Луговая улица,7,420098,55.772629,49.252067
Луговая улица,8,420098,55.772542,49.25107
Луговая улица,9,420098,55.772472,49.252058
Луговая улица,10,420098,55.772249,49.251061
Луговая улица,11,420098,55.772299,49.25204
Луговая улица,12,420098,55.771899,49.251025
Луговая улица,13,420098,55.771889,49.252076
Луговая улица,14,420098,55.771661,49.251133
Луговая улица,15,420098,55.771363,49.251806
Луговая улица,16,420098,55.771423,49.251052
Луговая улица,17,420098,55.771545,49.252112
Луговая улица,19,420098,55.771054,49.252462
Луговая улица,21А,420098,55.770735,49.252157
Улица Луговая (Борисоглебское),1,420098,55.773429,49.2523
Улица Луговая (Борисоглебское),1 стр. 2,420098,55.773429,49.2523
Улица Луговая (Борисоглебское),1б,420098,55.880455,49.153342
Улица Луговая (Борисоглебское),2,420098,55.773312,49.250908
Улица Луговая (Борисоглебское),2В,420098,55.880187,49.152803
Улица Луговая (Борисоглебское),3,420098,55.773206,49.252202
Улица Луговая (Борисоглебское),4,420098,55.87948,49.153108
Улица Луговая (Борисоглебское),5,420098,55.772851,49.252031
Улица Луговая (Борисоглебское),6,420098,55.772791,49.251034
Улица Луговая (Борисоглебское),7,420098,55.772629,49.252067
Улица Луговая (Борисоглебское),8,420098,55.772542,49.25107
Улица Луговая (Борисоглебское),9,420098,55.772472,49.252058
Улица Луговая (Борисоглебское),10,420098,55.772249,49.251061
Улица Луговая (Борисоглебское),11,420098,55.772299,49.25204
Улица Луговая (Борисоглебское),11а,420098,55.879,49.154303
Улица Луговая (Борисоглебское),11б,420098,55.879056,49.154636
Улица Луговая (Борисоглебское),12,420098,55.771899,49.251025
Улица Луговая (Борисоглебское),13,420098,55.771889,49.252076
Улица Луговая (Борисоглебское),14,420098,55.771661,49.251133
Улица Луговая (Борисоглебское),15,420098,55.771363,49.251806
Улица Луговая (Борисоглебское),16,420098,55.771423,49.251052
Улица Луговая (Борисоглебское),17,420098,55.771545,49.252112
Улица Луговая (Борисоглебское),18,420098,55.771145,49.251124
Улица Луговая (Борисоглебское),19,420098,55.771054,49.252462
Улица Луговая (Борисоглебское),20,420098,55.770811,49.251186
Улица Луговая (Борисоглебское),21,420098,55.770735,49.252157
Улица Луговая (Борисоглебское),22,420098,55.770522,49.251267
Улица Луговая (Вишневка),1,420129,55.773429,49.2523
Улица Луговая (Вишневка),2,420129,55.773312,49.250908
Улица Луговая (Вишневка),3,420129,55.773206,49.252202
Улица Луговая (Вишневка),5,420129,55.772851,49.252031
Улица Луговая (Вишневка),6,420129,55.772791,49.251034
Улица Луговая (Вишневка),6а,420129,55.772791,49.251034
Улица Луговая (Вишневка),6б,420129,55.772791,49.251034
Улица Луговая (Вишневка),7,420129,55.772629,49.252067
Улица Луговая (Вишневка),8,420129,55.772542,49.25107
Улица Луговая (Вишневка),9,420129,55.772472,49.252058
Улица Луговая (Вишневка),10,420129,55.772249,49.251061
Улица Луговая (Вишневка),11,420129,55.772299,49.25204
Улица Луговая (Вишневка),12,420129,55.771899,49.251025
Улица Луговая (Вишневка),13,420129,55.771889,49.252076
Улица Луговая (Вишневка),14а,420129,55.749481,49.302471
Улица Луговая (Вишневка),15,420129,55.771363,49.251806
Улица Луговая (Вишневка),17,420129,55.771545,49.252112
Улица Луговая (Вишневка),18,420129,55.771145,49.251124
Улица Луговая (Вишневка),19,420129,55.771054,49.252462
Улица Луговая (Вишневка),21,420129,55.770735,49.252157
Улица Луговая (Вишневка),23,420129,55.770476,49.252417
Улица Луговая (Вишневка),25,420129,55.770213,49.252273
Улица Луговая (Вишневка),27,420129,55.770046,49.252309
Улица Луговая (Вишневка),29,420129,55.769904,49.2523
Улица Луговая (Вишневка),30,420129,55.769535,49.25124
Улица Луговая (Вишневка),31,420129,55.749643,49.304007
Улица Луговая (Вишневка),32,420129,55.769175,49.251357
Улица Луговая (Вишневка),33,420129,55.769585,49.252363
Улица Луговая (Вишневка),34,420129,55.768983,49.251357
Улица Луговая (Вишневка),35,420129,55.769413,49.252417
Улица Луговая (Вишневка),36,420129,55.768699,49.251384
Улица Луговая (Вишневка),37,420129,55.76918,49.25257
Улица Луговая (Вишневка),38,420129,55.768461,49.251501
Улица Луговая (Вишневка),39,420129,55.768967,49.252642
Улица Луговая (Вишневка),40,420129,55.768142,49.251519
Улица Луговая (Вишневка),41,420129,55.768704,49.252687
Улица Луговая (Вишневка),42,420129,55.767823,49.251537
Улица Луговая (Вишневка),43,420129,55.768527,49.252776
Улица Луговая (Вознесенское),1,420140,55.773429,49.2523
Улица Луговая (Вознесенское),1а,420140,55.773449,49.25266
Улица Луговая (Вознесенское),2,420140,55.773312,49.250908
Улица Луговая (Вознесенское),2а,420140,55.773196,49.251061
Улица Луговая (Вознесенское),3,420140,55.773206,49.252202
Улица Луговая (Вознесенское),4,420140,55.87948,49.153108
Улица Луговая (Вознесенское),5,420140,55.772851,49.252031
Улица Луговая (Вознесенское),6,420140,55.772791,49.251034
Улица Луговая (Вознесенское),7,420140,55.772629,49.252067
Улица Луговая (Вознесенское),8,420140,55.772542,49.25107
Улица Луговая (Вознесенское),9,420140,55.772472,49.252058
Улица Луговая (Вознесенское),10,420140,55.772249,49.251061
Улица Луговая (Вознесенское),11,420140,55.772299,49.25204
Улица Луговая (Вознесенское),12,420140,55.771899,49.251025
Улица Луговая (Вознесенское),13,420140,55.771889,49.252076
Улица Луговая (Вознесенское),14,420140,55.771661,49.251133
Улица Луговая (Вознесенское),15,420140,55.771363,49.251806
Улица Луговая (Вознесенское),16,420140,55.771423,49.251052
Улица Луговая (Вознесенское),16а,420140,55.771423,49.251052
Улица Луговая (Вознесенское),17,420140,55.771545,49.252112
Улица Луговая (Вознесенское),18,420140,55.771145,49.251124
Улица Луговая (Вознесенское),19,420140,55.771054,49.252462
Улица Луговая (Вознесенское),20,420140,55.770811,49.251186
Улица Луговая (Вознесенское),21,420140,55.770735,49.252157
Улица Луговая (Вознесенское),22,420140,55.770522,49.251267
Улица Луговая (Вознесенское),23,420140,55.770476,49.252417
Улица Луговая (Вознесенское),24,420140,55.770345,49.251124
Улица Луговая (Вознесенское),25,420140,55.770213,49.252273
Улица Луговая (Вознесенское),26,420140,55.770046,49.251204
Улица Луговая (Вознесенское),27,420140,55.770046,49.252309
Улица Луговая (Вознесенское),28,420140,55.748919,49.304753
Улица Луговая (Вознесенское),29,420140,55.769904,49.2523
Улица Луговая (Вознесенское),30,420140,55.769535,49.25124
Улица Луговая (Вознесенское),31,420140,55.749643,49.304007
Улица Луговая (Вознесенское),32,420140,55.769175,49.251357
Улица Луговая (Вознесенское),33,420140,55.769585,49.252363
Улица Луговая (Вознесенское),34,420140,55.768983,49.251357
Улица Луговая (Вознесенское),35,420140,55.769413,49.252417
Улица Луговая (Вознесенское),36,420140,55.768699,49.251384
Улица Луговая (Вознесенское),36а,420140,55.768699,49.251384
Улица Луговая (Вознесенское),37,420140,55.76918,49.25257
Улица Луговая (Вознесенское),38,420140,55.768461,49.251501
Улица Луговая (Вознесенское),39,420140,55.768967,49.252642
Улица Луговая (Вознесенское),40,420140,55.768142,49.251519
Улица Луговая (Вознесенское),41,420140,55.768704,49.252687
Улица Луговая (Вознесенское),42,420140,55.767823,49.251537
Улица Луговая (Вознесенское),43,420140,55.768527,49.252776
Улица Луговая (Вознесенское),44,420140,55.767691,49.25151
Улица Луговая (Вознесенское),45,420140,55.768309,49.252552
Улица Луговая (Вознесенское),46,420140,55.767413,49.251609
Улица Луговая (Вознесенское),47,420140,55.768107,49.25239
Улица Луговая (Вознесенское),47а,420140,55.768117,49.252794
Улица Луговая (Вознесенское),49,420140,55.767924,49.252453
Улица Луговая (Вознесенское),51,420140,55.825067,49.048302
Улица Луговая (Вознесенское),53,420140,55.76756,49.25266
Улица Луговая (Вознесенское),55,420140,55.825067,49.048302
Улица Луговая (Кировский р-н),52 к. 1,420033,55.823687,49.05062
Улица Луговая (Кировский р-н),52 к. 2,420033,55.823687,49.05062
